,elbo,segment
192,8371.639465415477,0
193,8385.665486258269,0
194,8400.793605649471,0
195,8395.427744477987,0
196,8352.263720810413,0
197,8370.411697220803,0
198,8413.303902032972,0
199,8381.022009380162,0
200,19615.02860256285,1
201,15611.623235413432,1
202,14285.00139940381,1
203,12059.743679767847,1
204,10913.940516397359,1
205,9806.1877697587,1
206,9419.91643999964,1
207,8803.378385591508,1
208,8521.515893600881,1
209,8139.500322985649,1
210,7909.760328817367,1
211,7857.856299337745,1
212,7807.725897198915,1
213,7697.5443356812,1
214,7498.933949112892,1
215,7542.702136993408,1
216,7489.187302201987,1
217,7461.91299892664,1
218,7407.820371985435,1
219,7427.451614737512,1
220,7324.586922848225,1
221,7361.125496262311,1
222,7341.934202593565,1
223,7349.172608381509,1
224,7328.5516536414625,1
225,7297.668900984526,1
226,7323.957235974073,1
227,7343.6526662826545,1
228,7239.641308146714,1
229,7236.019700559974,1
230,7197.550167769194,1
231,7171.936168554426,1
232,7160.770911881327,1
233,7177.565657100081,1
234,7137.419366127253,1
235,7121.575786995888,1
236,7107.453944963217,1
237,7097.2348342776295,1
238,7084.604325067997,1
239,7083.620012283325,1
240,7079.569323557616,1
241,7095.4446854412545,1
242,7054.10899527371,1
243,7010.952502977847,1
244,7061.498368036747,1
245,7074.310176658631,1
246,7049.386560511589,1
247,7005.313289800288,1
248,7015.293814140558,1
249,7010.2322294563055,1
250,7043.488963529468,1
251,6981.213403195145,1
252,6960.290926057101,1
253,6954.881387218833,1
254,6979.918200281262,1
255,6997.522506988049,1
256,6962.775656244159,1
257,6934.135941332578,1
258,6898.879338932037,1
259,6916.925326079876,1
260,6931.188937844337,1
261,6897.454166355728,1
262,6880.438695171475,1
263,6891.406982946397,1
264,6873.656451901794,1
265,6887.730769234897,1
266,6863.900332790613,1
267,6855.4672634437675,1
268,6838.407712995261,1
269,6844.598842358589,1
270,6887.520975393058,1
271,6853.345737906546,1
272,6864.3108813449735,1
273,6839.100955685973,1
274,6829.370346134901,1
275,6907.389929407836,1
276,6811.620689153671,1
277,6817.197290888429,1
278,6826.584101401269,1
279,6823.081212699412,1
280,6810.30909205079,1
281,6822.881075815857,1
282,6803.028756856918,1
283,6808.289098495245,1
284,6828.735261909664,1
285,6793.818240952493,1
286,6802.773861971497,1
287,6777.165976513923,1
288,6825.494439119101,1
289,6795.891094821692,1
290,6778.816099783778,1
291,6802.428501945734,1
292,6802.815578645469,1
293,6787.637124225497,1
294,6782.647468487918,1
