,elbo,segment
0,20782.28124226928,0
1,17899.28700193763,0
2,16095.200695696472,0
3,14275.237959505617,0
4,12892.652057607473,0
5,11787.223391392827,0
6,11132.452328154444,0
7,10744.70567148626,0
8,10306.209981232882,0
9,9930.894678795337,0
10,9731.55860823393,0
11,9590.227883827687,0
12,9476.28962188363,0
13,9436.143021205067,0
14,9298.783111774923,0
15,9245.145175513624,0
16,9229.574773389102,0
17,9131.740350598098,0
18,9081.89037643522,0
19,9084.398277151586,0
20,9000.030217289925,0
21,8996.836871701478,0
22,8916.790144175291,0
23,8917.369389858843,0
24,8895.161735212803,0
25,8892.267365708947,0
26,8833.227881544828,0
27,8823.92132219374,0
28,8801.262223203481,0
29,8750.199881072343,0
30,8712.08690034151,0
31,8692.831169226765,0
32,8687.97067849636,0
33,8674.30196018219,0
34,8625.736106473207,0
35,8610.03915906027,0
36,8637.962175545097,0
37,8608.79105782956,0
38,8565.214838547261,0
39,8572.014648777247,0
40,8568.16798709482,0
41,8569.813176864385,0
42,8548.338179779053,0
43,8533.041960826517,0
44,8526.109405881167,0
45,8497.102999073268,0
46,8506.873417858778,0
47,8531.887974879146,0
48,8490.241015800833,0
49,8503.28311957419,0
50,8466.323226974904,0
51,8474.675336246193,0
52,8459.950562860071,0
53,8480.356148368119,0
54,8446.320303115623,0
55,8431.801274280251,0
56,8455.922798231244,0
57,8436.80333121419,0
58,8437.264356155694,0
59,8411.869112294167,0
60,8503.010038575529,0
61,8405.584724104405,0
62,8416.796551223844,0
63,8426.8029746145,0
64,8416.844576498866,0
65,8392.186115935445,0
66,8397.790797643363,0
67,8388.888980835676,0
68,8405.123706397415,0
69,8392.35617157668,0
70,8405.405664977432,0
71,8391.543359498679,0
72,8385.368983243407,0
73,8390.286012350023,0
74,8391.21696127206,0
75,8383.555126205087,0
76,8378.379872399568,0
77,8377.269694750012,0
78,8378.363896867631,0
79,8365.04416461885,0
80,8364.941328568011,0
81,8373.157852086426,0
82,8353.29583927691,0
83,8362.497217072545,0
84,8351.908670938014,0
85,8349.820941703021,0
86,8353.460228177906,0
87,8355.825598071517,0
88,8344.629331924023,0
89,8347.980972456931,0
90,8338.147718457876,0
91,8362.196376866103,0
92,8340.96694432944,0
93,8342.38614319861,0
94,8340.221087676287,0
95,8357.671197709442,0
96,8349.774835416676,0
97,8342.701500558855,0
98,8339.526022593678,0
99,8333.360854150354,0
100,8336.886999493836,0
101,8333.556593933703,0
102,8337.310182195903,0
103,8338.717367848754,0
104,8333.860315190255,0
105,8328.727007205784,0
106,8332.719947913289,0
107,8334.337272441388,0
108,8323.954549059272,0
109,8331.602074162662,0
110,8321.855510038138,0
111,8319.91637096554,0
112,8320.506716497242,0
113,8324.136578905582,0
114,8315.321028003096,0
115,8314.356957671047,0
116,8316.481224742533,0
117,8319.905305595696,0
118,8314.01504805237,0
119,8314.303293031455,0
120,8316.274995544554,0
121,8308.035045883058,0
122,8312.749715846776,0
123,8316.404082036019,0
124,8314.398135399817,0
125,8305.765272125602,0
126,8308.51280362904,0
127,8313.124331277608,0
128,8307.407275623082,0
129,8317.769731673598,0
130,8305.753764420748,0
131,8306.433364401757,0
132,8309.974914255738,0
133,8303.118950653075,0
134,8305.699410057068,0
135,8304.617287150026,0
136,8308.120499505101,0
137,8305.052729558944,0
138,8298.211554406584,0
139,8304.88239400387,0
140,8316.101602065562,0
141,8300.953011581301,0
142,8313.635811263322,0
143,8302.732433012128,0
144,8298.218430335819,0
145,8297.551460912824,0
146,8299.784812597185,0
147,8296.008657965063,0
148,8294.06788226068,0
149,8293.198669357598,0
150,8296.942404603958,0
151,8296.804244233668,0
152,8295.697671626509,0
153,8289.693742534519,0
154,8290.61292616129,0
155,8293.511112888156,0
156,8290.09242604375,0
157,8288.736131685973,0
158,8298.68700386882,0
159,8287.53997091055,0
160,8293.26357870549,0
161,8287.465554627777,0
162,8289.958550544829,0
163,8288.374772045016,0
164,8286.234444528818,0
165,8293.533578652143,0
166,8283.503467826546,0
167,8284.818716605008,0
168,8287.630567479133,0
169,8288.224428796768,0
170,8286.182221353054,0
171,8282.264953136444,0
172,8287.279048110544,0
173,8284.92809458822,0
174,8284.594331401586,0
175,8285.024235142768,0
176,8283.18518614769,0
177,8289.558515641093,0
178,8281.570866823196,0
179,8280.205033171176,0
180,8282.491837042571,0
181,8281.895594260095,0
182,8278.60724787414,0
183,8283.295713312926,0
184,8278.131100770832,0
185,8279.587412637473,0
186,8277.242881472408,0
187,8280.63088658601,0
188,8281.494608205556,0
189,8281.250358346104,0
190,8277.255136962234,0
191,8278.612879741193,0
192,8275.849251268804,0
193,8277.791059990226,0
194,8276.224306935072,0
195,8281.929050117731,0
196,8278.217532292008,0
197,8276.441784748435,0
198,8277.412672063709,0
199,8276.024687963725,0
200,19066.628752097487,1
201,15154.608678138256,1
202,13285.585943639278,1
203,11719.666880935432,1
204,10988.411985641718,1
205,10141.119781625272,1
206,9270.507207369803,1
207,8687.37193854749,1
208,8288.694464454054,1
209,7971.651985266805,1
210,7811.981770786643,1
211,7623.7171216756105,1
212,7576.255636155606,1
213,7341.819454061984,1
214,7332.819691461324,1
215,7295.31365481615,1
216,7304.630764579774,1
217,7270.933769392967,1
218,7273.631895142793,1
219,7236.731047362089,1
220,7238.506853318216,1
221,7180.515216061473,1
222,7151.602614083886,1
223,7132.386119019985,1
224,7118.538108366729,1
225,7116.853677006065,1
226,7081.376603007316,1
227,7114.027815765143,1
228,7061.954625597596,1
229,7069.973322397471,1
230,7068.7290251255035,1
231,7030.457605285943,1
232,6999.348946726322,1
233,6990.675918847323,1
234,7006.615695697068,1
235,6991.6683109045025,1
236,6965.595058378577,1
237,6916.724345716835,1
238,6928.475705581904,1
239,6941.3432942867275,1
240,6927.947639375925,1
241,6929.056664380431,1
242,6876.777126222849,1
243,6896.45795673728,1
244,6911.430753478408,1
245,6856.105676811933,1
246,6902.756319975852,1
247,6924.670438504218,1
248,6872.437077105045,1
249,6856.480974674224,1
250,6867.834944516421,1
251,6864.941016343236,1
252,6904.626274615526,1
253,6847.645430704953,1
254,6821.00062943101,1
255,6848.872265139222,1
256,6842.682500627637,1
257,6842.109007519483,1
258,6808.232596814633,1
259,6851.601361685991,1
260,6826.737897267937,1
261,6835.731053406,1
262,6834.462578150631,1
263,6849.058118577302,1
264,6821.233717544377,1
265,6837.775817659497,1
266,6800.6780548661945,1
267,6826.500768849253,1
268,6765.89576804638,1
269,6808.617241352797,1
270,6831.534706047178,1
271,6793.633419716359,1
272,6796.9060498386625,1
273,6790.471131846309,1
274,6831.334545817971,1
275,6800.1121482461685,1
276,6781.747174349426,1
277,6806.184274148941,1
278,6804.154643161594,1
279,6810.132136806846,1
280,6791.672528596223,1
281,6792.357333564758,1
282,6775.863972839714,1
283,6787.861511948705,1
284,6777.604927733541,1
285,6777.071557320655,1
286,6781.944758704304,1
287,6782.911034417153,1
288,6770.666389004886,1
289,6793.177316510678,1
290,6768.660104119777,1
291,6775.603489011525,1
292,6797.497211566568,1
293,6761.04259737432,1
294,6788.1698653712865,1
295,6774.290221260488,1
296,6772.076597687602,1
297,6781.5986622005685,1
298,6771.132167479395,1
299,6758.660214778781,1
300,6784.139997234941,1
301,6750.8051600471135,1
302,6763.812620556354,1
303,6763.087852174044,1
304,6762.685729980469,1
305,6760.017005411536,1
306,6746.006337606907,1
307,6775.811468508839,1
308,6754.670580255985,1
309,6744.857568677514,1
310,6762.517752131819,1
311,6754.659539465606,1
312,6761.413255174459,1
313,6764.224663654714,1
314,6762.261253013463,1
315,6768.027634783834,1
316,6758.454794266076,1
317,6748.411490812897,1
318,6756.890785720945,1
319,6750.0115674629815,1
320,6808.0728175118575,1
321,6748.967920786143,1
322,6753.7578030854465,1
323,6751.879280751197,1
324,6747.811484740674,1
325,6750.229312920569,1
326,6747.820710439235,1
327,6742.003135539591,1
328,6746.037755878269,1
329,6763.309641952813,1
330,6751.371419844777,1
331,6743.064641706645,1
332,6741.29431784451,1
333,6747.219777920843,1
334,6751.317181925476,1
335,6743.067318475991,1
336,6734.391968421637,1
337,6743.004332295805,1
338,6751.489856721461,1
339,6741.95396708101,1
340,6752.816713276506,1
341,6743.775432005525,1
342,6761.4350919649005,1
343,6739.734095682204,1
344,6742.949614456295,1
345,6731.5805098131295,1
346,6740.2589929245405,1
347,6743.277797497808,1
348,6730.296033511309,1
349,6746.689362332225,1
350,6742.228815200925,1
351,6746.14268116802,1
352,6741.584522095323,1
353,6751.779165431857,1
354,6746.891169017554,1
355,6736.481334599107,1
356,6731.3698182068765,1
357,6738.631617332249,1
358,6740.181966465711,1
359,6734.807705724239,1
360,6723.165359589458,1
361,6733.356777155399,1
362,6740.741847801208,1
363,6742.355226245522,1
364,6751.4334735959765,1
365,6731.478458710388,1
366,6731.284099633991,1
367,6737.184216999635,1
368,6738.140414022655,1
369,6736.1869578033675,1
370,6731.290220892056,1
371,6726.744628882408,1
372,6746.634656378999,1
373,6729.285337945074,1
374,6726.634225517512,1
375,6733.216573141515,1
376,6735.867790716886,1
377,6730.367868323624,1
378,6731.738433310389,1
379,6722.939675188065,1
380,6737.783557738364,1
381,6732.635312445462,1
382,6722.902654749156,1
383,6730.459732964635,1
384,6734.908111323417,1
385,6721.6155837416645,1
386,6726.076770497859,1
387,6739.231759901344,1
388,6722.170162069797,1
389,6723.39150503315,1
390,6726.696989482642,1
391,6732.062677513064,1
392,6721.337229545414,1
393,6724.502185900509,1
394,6721.533782091737,1
395,6734.070407038927,1
396,6728.032597929239,1
397,6725.112530730666,1
398,6729.277910033986,1
399,6716.933898789435,1
400,8407.53846513629,2
401,10162.438947379587,2
402,6559.669201412052,2
403,6392.120110142232,2
404,6121.5283757925035,2
405,5964.804088792204,2
406,5763.6319461762905,2
407,5640.127775412799,2
408,5549.816231060028,2
409,5494.352136236429,2
410,5491.9620122015485,2
411,5393.6474470347175,2
412,5427.521628969908,2
413,5350.174623081089,2
414,5335.805522215366,2
415,5373.820159256458,2
416,5341.657790631056,2
417,5349.7696016848095,2
418,5325.1724412441245,2
419,5289.312353736161,2
420,5303.426680019498,2
421,5298.232634687424,2
422,5313.144580617548,2
423,5322.143165650964,2
424,5246.943222156167,2
425,5280.683988261223,2
426,5312.330061739683,2
427,5304.606790277363,2
428,5221.988626152278,2
429,5284.54794856906,2
430,5307.246452826262,2
431,5247.69237985313,2
432,5208.413192725181,2
433,5234.184789893031,2
434,5291.515046539903,2
435,5287.3404099226,2
436,5245.8755493938925,2
437,5207.268298521638,2
438,5200.599691012502,2
439,5190.887892740964,2
440,5220.814543277025,2
441,5178.257829862833,2
442,5222.161004951597,2
443,5219.315971681476,2
444,5185.677673009038,2
445,5161.998955237866,2
446,5200.6069104895,2
447,5191.331216618419,2
448,5187.7461403541265,2
449,5207.756081560254,2
450,5147.307767194509,2
451,5227.328197520971,2
452,5206.742594537884,2
453,5191.617991515995,2
454,5173.841384908557,2
455,5208.892506071926,2
456,5106.045337086916,2
457,5208.7202213972805,2
458,5134.239374950528,2
459,5148.1178047508,2
460,5126.782123880088,2
461,5181.674592716992,2
462,5129.82787284404,2
463,5128.591927590966,2
464,5186.421643662453,2
465,5109.279718250036,2
466,5129.76248614192,2
467,5111.933337661624,2
468,5103.204738530516,2
469,5141.04294731468,2
470,5134.358383247256,2
471,5126.657294091582,2
472,5118.222968742251,2
473,5154.998753479123,2
474,5111.598905277253,2
475,5114.521698465943,2
476,5080.269416835905,2
477,5113.040869328381,2
478,5139.96443695128,2
479,5079.351492840052,2
480,5089.695917734503,2
481,5092.479971969128,2
482,5082.105142380297,2
483,5083.800454217195,2
484,5117.511205837131,2
485,5102.433413961529,2
486,5109.425284582376,2
487,5088.317610532045,2
488,5106.363142368197,2
489,5087.449236214162,2
490,5086.283498963713,2
491,5073.4544529765835,2
492,5088.267535737156,2
493,5071.212006446719,2
494,5069.203445482254,2
495,5119.437324413658,2
496,5089.360012328625,2
497,5088.203974939884,2
498,5068.375708523392,2
499,5060.321821686625,2
500,5075.280229404569,2
501,5087.372040763497,2
502,5092.707849550247,2
503,5096.6131499886515,2
504,5053.522426709533,2
505,5092.994552031159,2
506,5080.261568561196,2
507,5060.240648597479,2
508,5066.87350448072,2
509,5071.228005757928,2
510,5065.034172785282,2
511,5062.446772745252,2
512,5082.2221952930095,2
513,5063.817101895808,2
514,5044.751324594021,2
515,5060.666174915433,2
516,5055.918921720981,2
517,5039.341779106855,2
518,5049.688469080626,2
519,5048.956737339497,2
520,5067.103188431263,2
521,5031.143618856371,2
522,5044.2070217147475,2
523,5057.2369946628805,2
524,5030.913126316667,2
525,5045.484439778327,2
526,5038.698711967468,2
527,5035.978723056614,2
528,5033.576633828879,2
529,5067.018372118472,2
530,5050.457813829184,2
531,5027.834540468455,2
532,5030.045796380938,2
533,5032.348506809771,2
534,5032.551596933604,2
535,5019.913434889912,2
536,5019.345889332891,2
537,5020.277406746149,2
538,5030.563636007904,2
539,5028.140766880661,2
540,5025.054037758708,2
541,5042.775565132498,2
542,5001.627162969112,2
543,4999.122855222225,2
544,5025.403751964866,2
545,5036.69256156981,2
546,5024.600359627603,2
547,5024.744392895698,2
548,5061.747807696462,2
549,5017.897471405566,2
550,5004.7003893435,2
551,5020.585369288921,2
552,5023.906782504916,2
553,5007.453758028149,2
554,5024.867438769341,2
555,5019.139872184396,2
556,5013.540805999935,2
557,5006.498186349869,2
558,5015.654967722297,2
559,5001.684838056564,2
560,4994.685095855593,2
561,5017.9083620280035,2
562,5028.413695690035,2
563,5017.436402692645,2
564,5011.8241253554825,2
565,5002.1192449957125,2
566,4999.171062144636,2
567,5005.616616846622,2
568,5002.169616657496,2
569,5006.163490432501,2
570,5010.60792182982,2
571,5069.84518739581,2
572,4994.2428256303065,2
