,elbo,segment
111,8213.41268144697,0
112,8212.4908096537,0
113,8211.915855643154,0
114,8212.556891483067,0
115,8211.456089939176,0
116,8212.9928998515,0
117,8212.13968679905,0
118,8213.489712372422,0
119,8213.545871904493,0
120,8213.268947818875,0
121,8211.05970723629,0
122,8211.534205979107,0
123,8212.828841016442,0
124,8211.930704785884,0
125,8211.460925599187,0
126,8211.851131945848,0
127,8212.721461123228,0
128,8213.023476771265,0
129,8212.793929243087,0
130,8212.236571334302,0
131,8213.674030340464,0
132,8211.92036926672,0
133,8211.708595978469,0
134,8211.49157678783,0
135,8212.822023379056,0
136,8212.001400223375,0
137,8211.632241565736,0
138,8213.267439497262,0
139,8211.66030921042,0
140,8213.888135944308,0
141,8212.35081420243,0
142,8211.621356927604,0
143,8211.811565329135,0
144,8214.256409862639,0
145,8212.932203162462,0
146,8212.941273806991,0
147,8213.178683275728,0
148,8213.265150081366,0
149,8211.682544246316,0
150,8211.189440572261,0
151,8213.312335119395,0
152,8211.859248492123,0
153,8213.977488692104,0
154,8212.989196315408,0
155,8212.03631015122,0
156,8212.915714392066,0
157,8211.770299270751,0
158,8210.871167615056,0
159,8211.965119665863,0
160,8213.495398019253,0
161,8213.794485035538,0
162,8211.840133073927,0
163,8213.70187604353,0
164,8211.891306003929,0
165,8212.673310952634,0
166,8214.52474078387,0
167,8213.030241432041,0
168,8213.13567507416,0
169,8211.414373268932,0
170,8212.734860228002,0
171,8212.97735090032,0
172,8213.425162898748,0
173,8213.257029464841,0
174,8212.382902208716,0
175,8214.171846336127,0
176,8212.404834209383,0
177,8213.98225653544,0
178,8213.650911343842,0
179,8211.929701291025,0
180,8210.291479351372,0
181,8213.82707413733,0
182,8212.77079700306,0
183,8213.944875907153,0
184,8213.954653474688,0
185,8212.647622980177,0
186,8212.86123799309,0
187,8213.511881530285,0
188,8212.216543226688,0
189,8214.111906512826,0
190,8211.833463411032,0
191,8212.145345136521,0
192,8213.311219150573,0
193,8211.735376384855,0
194,8213.616928423942,0
195,8212.347205119579,0
196,8212.400167784093,0
197,8213.294910841434,0
198,8213.041358150542,0
199,8211.508813627064,0
200,9920.251843648404,1
201,8430.749485683442,1
202,8168.096478921175,1
203,7860.118804140388,1
204,7715.818383266032,1
205,7675.742541283369,1
206,7489.347923249005,1
207,7439.262378749251,1
208,7283.521908921004,1
209,7266.768127137423,1
210,7248.98711078465,1
211,7210.196913000942,1
212,7163.098011407257,1
213,7133.944052684307,1
214,7127.061318805814,1
215,7123.75526588559,1
216,7120.970186024904,1
217,7094.811112114787,1
218,7109.69026170969,1
219,7081.030163642764,1
220,7099.102623552084,1
221,7087.758759108185,1
222,7067.867994770408,1
223,7063.252719953656,1
224,7065.906979101896,1
225,7071.001792287827,1
226,7062.558608663082,1
227,7045.467815285921,1
228,7038.740031686425,1
229,7040.076449042559,1
230,7039.2009933561085,1
231,7039.439244136214,1
232,7023.875415474176,1
233,7032.788224339485,1
234,7035.740366765857,1
235,7034.971990478038,1
236,7034.942459607124,1
237,7010.646408063172,1
238,7035.389096400142,1
239,7013.296196588874,1
240,7020.864666560293,1
241,7022.484788307548,1
242,7003.325179693102,1
243,6990.608692318201,1
244,7008.047733697295,1
245,7004.60675907135,1
246,7003.623600676657,1
247,7004.742529694737,1
248,6987.7461947873235,1
249,6987.777872505783,1
250,7003.569564314187,1
251,6983.207920825481,1
252,6983.836665982007,1
253,6993.114818269014,1
254,6990.570384837687,1
255,6999.265964262188,1
256,6985.832969915868,1
257,6974.719161041827,1
258,6962.7543969385315,1
259,6984.434975916147,1
260,6975.583128793537,1
261,6964.415897963197,1
262,6968.900836107879,1
263,6976.710435667635,1
264,6951.6645497441295,1
265,6959.361417037249,1
266,6977.9019450575115,1
267,6950.825773839653,1
268,6969.182140423357,1
269,6956.492144815624,1
270,6948.227765308321,1
271,6961.03056408614,1
272,6949.124565030634,1
273,6951.128845275939,1
274,6950.44156883955,1
275,6954.034465035424,1
276,6928.564993517845,1
277,6942.784582696855,1
278,6941.259222958982,1
279,6945.499893684684,1
280,6959.987558764964,1
281,6953.495857711137,1
282,6935.630066496134,1
283,6934.516375148296,1
284,6930.894777120649,1
285,6948.264795196801,1
286,6931.796594094485,1
287,6929.978633574397,1
288,6935.242016226799,1
289,6926.454672078788,1
290,6941.290190589429,1
291,6930.727240036428,1
292,6965.459451776742,1
293,6924.456061773002,1
294,6951.392100472749,1
295,6933.276957029104,1
296,6934.378805042803,1
297,6939.383304259925,1
298,6924.047602184118,1
299,6940.441117571294,1
300,6926.573280251026,1
301,6928.497543409468,1
302,6938.386763475834,1
303,6936.013032486289,1
304,6925.456383951008,1
305,6923.4348585486405,1
306,6917.9347628675405,1
307,6925.757274089752,1
308,6927.591958135366,1
309,6933.640190540254,1
310,6921.8940921552485,1
311,6923.823190394789,1
312,6913.48332425356,1
313,6915.263520715386,1
314,6922.819359141588,1
315,6910.754983222486,1
316,6929.249403868615,1
317,6917.078894451261,1
318,6924.816885821522,1
319,6913.628608384729,1
320,6923.362895248831,1
321,6917.726349086314,1
322,6922.956602494418,1
323,6919.722658522427,1
324,6923.01899266988,1
325,6940.280946749448,1
326,6916.623511143029,1
327,6926.48283712864,1
328,6917.425433702766,1
329,6918.047870634497,1
330,6920.132995148003,1
331,6929.828851415217,1
332,6912.119101974367,1
333,6918.534020367265,1
334,6916.75623987466,1
335,6914.7491633549325,1
336,6919.653796426952,1
337,6932.2223800510155,1
338,6926.872076570988,1
339,6918.6140836551795,1
340,6917.847398316861,1
341,6928.178417654335,1
342,6925.29540810436,1
343,6912.197493895888,1
344,6920.865062719584,1
345,6916.444271621109,1
346,6916.628618603945,1
347,6920.303712074458,1
348,6917.892345437407,1
349,6917.9183550179,1
350,6916.6763611197475,1
351,6911.834853112697,1
352,6916.420147150755,1
353,6915.854766061902,1
354,6919.257732948661,1
355,6918.125204269588,1
356,6912.911369778216,1
357,6910.510477390886,1
358,6920.5043392449625,1
359,6918.4733282834295,1
360,6912.979746076463,1
361,6917.055695329606,1
362,6919.4877151981,1
363,6916.982867482306,1
364,6920.218373852969,1
365,6917.712654514612,1
366,6915.937533645332,1
367,6909.349850749971,1
368,6913.942524208128,1
369,6917.426283183694,1
370,6908.5723108440625,1
371,6908.672003239394,1
372,6912.434194929897,1
373,6925.609108172357,1
374,6914.381673687696,1
375,6922.037131030857,1
376,6912.172550965845,1
377,6917.363782133162,1
378,6916.066317652166,1
379,6912.260063655675,1
380,6914.063056929409,1
381,6912.983034519851,1
382,6912.111500757933,1
383,6913.505442933738,1
384,6918.913952453435,1
385,6911.298921370507,1
386,6917.332568880915,1
387,6912.357371276617,1
388,6909.646628294884,1
389,6913.836162622272,1
390,6911.647703820468,1
391,6915.033744305372,1
392,6912.332250745595,1
393,6915.690748609602,1
394,6918.457052598895,1
395,6917.988586035372,1
396,6907.449259439111,1
397,6912.874383854866,1
398,6909.924749848246,1
399,6912.431563238799,1
400,8490.565656980873,2
401,8098.66168295592,2
402,7761.449113024771,2
403,7631.818170881271,2
404,7434.445000606775,2
405,7276.5105226099495,2
406,7138.061634206772,2
407,7017.114495918155,2
408,6987.648213338853,2
409,6952.112193077802,2
410,6906.244630298018,2
411,6863.963821344077,2
412,6875.491382686795,2
413,6865.61710742414,2
414,6848.895110277832,2
415,6852.537245301157,2
416,6828.670315361023,2
417,6826.952879445255,2
418,6800.8031051628295,2
419,6785.828171714023,2
420,6771.113692806662,2
421,6770.068214194477,2
