,elbo,condition
308,7340.807471065224,medium
309,7335.964264118671,medium
310,7336.722483871877,medium
311,7336.023891618848,medium
312,7332.972034475208,medium
313,7336.49305216074,medium
314,7338.2219489216795,medium
315,7340.114517384767,medium
316,7335.537597066164,medium
317,7334.154351243377,medium
318,7338.973782676459,medium
319,7328.651134219766,medium
320,7334.466650676728,medium
321,7333.086464893819,medium
322,7334.5926426425585,medium
323,7329.948479151727,medium
324,7340.218805122375,medium
325,7330.4388226851825,medium
326,7332.316965791582,medium
327,7325.819596977532,medium
328,7332.538026127219,medium
329,7330.596572546661,medium
330,7330.65807993412,medium
331,7330.868267244101,medium
332,7340.086702208221,medium
333,7336.088709829748,medium
334,7333.325505240261,medium
335,7331.257604804637,medium
336,7329.042703106999,medium
337,7332.87697827369,medium
338,7332.636191219091,medium
339,7331.04137287736,medium
340,7325.9193739876155,medium
341,7331.417908839881,medium
342,7330.469191910326,medium
343,7336.657461044192,medium
344,7335.193416324258,medium
345,7328.904789164663,medium
346,7325.583085277676,medium
347,7326.308069086075,medium
348,7327.268938836455,medium
349,7330.267701023816,medium
350,7329.022789803147,medium
351,7333.536671747267,medium
352,7329.647034336626,medium
353,7329.597784626483,medium
354,7328.913653516769,medium
355,7329.626766522229,medium
356,7328.141796740889,medium
357,7327.2513494759805,medium
358,7324.370415551961,medium
359,7330.168104159832,medium
360,7332.463358298689,medium
361,7324.1967848315835,medium
362,7329.566460603475,medium
363,7330.158201646805,medium
364,7325.690803298354,medium
365,7328.7598774492735,medium
366,7330.8866687446825,medium
367,7335.238349637389,medium
368,7330.967233547569,medium
369,7326.521100082993,medium
370,7322.240657693148,medium
371,7326.468919628858,medium
372,7325.388370534777,medium
373,7327.765682700277,medium
374,7333.646952998638,medium
375,7327.465901444852,medium
376,7328.665827715397,medium
377,7329.101549802721,medium
378,7324.630423271657,medium
379,7323.635339400172,medium
380,7327.8426579862835,medium
381,7329.260704615712,medium
382,7325.7229726478445,medium
383,7326.023600624501,medium
384,7323.924055694044,medium
385,7322.56716926694,medium
386,7324.5479668930175,medium
387,7327.425406086445,medium
388,7328.349692995846,medium
389,7335.711987166107,medium
390,7325.461698403953,medium
391,7331.146435558796,medium
392,7325.580409407616,medium
393,7325.374267867206,medium
394,7325.1457921639085,medium
395,7324.926963531971,medium
396,7326.4435821563,medium
397,7329.017701205612,medium
398,7328.3947042107575,medium
399,7326.430955408514,medium
400,8707.676345041393,easy
401,7067.218101014198,easy
402,6456.684562319518,easy
403,6399.668165126444,easy
404,6157.68841214776,easy
405,6102.642160774767,easy
406,6237.00995784402,easy
407,5856.576290255785,easy
408,5823.395093020797,easy
409,5735.510237935186,easy
410,5769.333250615001,easy
411,5744.561692947151,easy
412,5667.752591529487,easy
413,5730.709825903177,easy
414,5664.274397289753,easy
415,5654.775291576981,easy
416,5657.245152252913,easy
417,5614.79078965187,easy
418,5596.4154546618465,easy
419,5605.045534753799,easy
420,5628.49474709034,easy
421,5583.142274418474,easy
422,5550.899702328443,easy
423,5609.217504152655,easy
424,5563.2550763309,easy
425,5544.306998828054,easy
426,5589.450395664573,easy
427,5549.285746878385,easy
428,5544.32841219455,easy
429,5504.633342404663,easy
430,5503.419509553909,easy
431,5510.39365375042,easy
432,5477.284434568882,easy
433,5498.132605519891,easy
434,5472.688898572325,easy
435,5465.543553936483,easy
436,5486.1500299990175,easy
437,5469.392332026362,easy
438,5443.613352620601,easy
439,5505.227283957601,easy
440,5473.039915540815,easy
441,5456.426081106067,easy
442,5461.2208001196395,easy
443,5487.209641814232,easy
444,5444.629727220535,easy
445,5489.2406145066025,easy
446,5443.143135282397,easy
447,5457.994173187018,easy
448,5424.919365537166,easy
449,5439.489982986451,easy
450,5438.91191868782,easy
451,5455.438700488209,easy
452,5413.617654547095,easy
453,5437.003823125362,easy
454,5408.352379316091,easy
455,5415.975548186898,easy
456,5403.009486803412,easy
457,5411.5194511145355,easy
458,5460.315742784739,easy
459,5405.745724800229,easy
460,5413.079231548309,easy
461,5399.6014857500795,easy
462,5418.551994515955,easy
463,5418.392312783003,easy
464,5386.1266803160315,easy
465,5405.96727822125,easy
466,5382.97417383194,easy
467,5398.542595548928,easy
468,5444.193560409545,easy
469,5434.578350609541,easy
470,5403.318042752146,easy
471,5397.309784916044,easy
472,5376.077680253237,easy
473,5386.812041717769,easy
474,5388.533178636432,easy
475,5373.057517316937,easy
476,5373.5547528222205,easy
477,5373.777332592011,easy
478,5369.981181041897,easy
479,5371.581426478922,easy
480,5369.525665056705,easy
481,5428.912880960106,easy
482,5384.17498511672,easy
483,5389.447213080525,easy
484,5362.02390846014,easy
485,5380.887769556045,easy
486,5388.136008808017,easy
487,5380.028739836811,easy
488,5374.489206764101,easy
489,5365.244274985045,easy
490,5376.083382806181,easy
491,5363.570357470215,easy
492,5371.122833332419,easy
493,5375.399753181637,easy
494,5362.749080258607,easy
495,5371.75512445271,easy
496,5363.900091600418,easy
497,5369.986885645986,easy
498,5354.3583377450705,easy
499,5349.970736916363,easy
500,5363.919960042835,easy
501,5362.8194745689625,easy
502,5348.256314149498,easy
503,5346.329329094291,easy
504,5363.952972245216,easy
505,5349.402322855592,easy
506,5359.102391473949,easy
507,5349.011556005477,easy
508,5362.915204116702,easy
509,5342.731267207861,easy
510,5356.742986103892,easy
511,5364.145194931328,easy
512,5349.483574438095,easy
513,5362.0039423450835,easy
514,5356.540823249519,easy
515,5357.829542653262,easy
516,5351.539093264937,easy
517,5352.400999602675,easy
518,5348.658695283531,easy
519,5352.9470328301195,easy
520,5349.44674860537,easy
521,5347.352146230638,easy
522,5350.101430600881,easy
523,5352.806689992547,easy
524,5345.629845948517,easy
525,5343.932659965754,easy
526,5362.741132688523,easy
527,5356.486169947684,easy
528,5344.493750232458,easy
529,5338.689620079101,easy
530,5357.966376775504,easy
531,5340.975213205815,easy
532,5343.520558771491,easy
533,5354.814245292544,easy
534,5345.348049490153,easy
535,5339.50483378023,easy
536,5348.80047415644,easy
537,5361.858872550726,easy
538,5346.547835572064,easy
539,5343.892711749673,easy
540,5354.093212336302,easy
541,5343.049795180559,easy
542,5339.818383067846,easy
543,5345.915419921278,easy
544,5346.98144826591,easy
545,5340.045616336167,easy
546,5336.177030909061,easy
547,5341.495009440185,easy
548,5349.894562987984,easy
549,5351.124202713369,easy
550,5341.486534938216,easy
551,5346.903308671713,easy
552,5339.616569980979,easy
553,5341.135627999903,easy
554,5341.78211247325,easy
555,5340.84985577315,easy
556,5342.147363504768,easy
557,5339.1930103302,easy
558,5340.938080024719,easy
559,5346.206590899825,easy
560,5350.746233084798,easy
561,5341.476442934572,easy
562,5334.124041323363,easy
563,5336.034560412169,easy
564,5345.049705934523,easy
565,5338.736889083682,easy
566,5344.045087915659,easy
567,5347.906921532751,easy
568,5344.480782987177,easy
569,5337.141281023621,easy
570,5344.438881835341,easy
571,5338.1180791869765,easy
572,5351.713460895418,easy
573,5341.033249831199,easy
574,5332.947131222487,easy
575,5343.935245943068,easy
576,5335.890057945251,easy
577,5336.778971813619,easy
578,5339.557947339117,easy
579,5343.082648067177,easy
580,5337.414008444548,easy
581,5341.237500673532,easy
582,5344.018976004421,easy
583,5344.232394367456,easy
584,5347.593323752283,easy
585,5333.908905250579,easy
586,5338.162491331995,easy
587,5337.904435348511,easy
588,5345.774298903345,easy
589,5332.3175713837145,easy
590,5334.27617367804,easy
591,5344.387407702207,easy
592,5340.581857174635,easy
593,5336.091741967202,easy
594,5340.552032966911,easy
595,5345.5282916814085,easy
596,5334.69939147234,easy
597,5335.109454849362,easy
598,5334.008393124491,easy
599,5344.247311489285,easy
