,elbo,condition
396,8121.348399284482,medium
397,8123.907141873241,medium
398,8121.866316354275,medium
399,8122.791381859779,medium
400,8045.181967028976,easy
401,7468.6389615327125,easy
402,7226.871813142299,easy
403,7045.611757260561,easy
404,6738.84545661807,easy
405,6546.270027248562,easy
406,6375.442775332928,easy
407,6300.414000752568,easy
408,6102.730045637489,easy
409,6063.397265911102,easy
410,6016.307246145606,easy
411,5960.088215175271,easy
412,5920.266929551958,easy
413,5919.197363096475,easy
414,5872.704082861543,easy
415,5861.525425878167,easy
416,5851.465826877951,easy
417,5838.374220849573,easy
418,5815.476051169634,easy
419,5789.713571186364,easy
420,5789.771980825066,easy
421,5784.348379462958,easy
422,5782.597521039844,easy
423,5751.948411969841,easy
424,5754.670003181696,easy
425,5746.646560445429,easy
426,5736.6793816801155,easy
427,5722.602620975674,easy
428,5738.118790894747,easy
429,5734.754520466924,easy
430,5721.831412154436,easy
431,5734.92116703838,easy
432,5707.3163856707515,easy
433,5711.871157668531,easy
434,5724.90731806159,easy
435,5716.763487182558,easy
436,5703.567338971794,easy
437,5696.926774059236,easy
438,5696.044299972057,easy
439,5698.856296862662,easy
440,5698.468460278214,easy
441,5695.491319144517,easy
442,5691.617289222778,easy
443,5697.127852787077,easy
444,5689.898019264638,easy
445,5694.1927392490215,easy
446,5687.813184572757,easy
447,5694.179962775112,easy
448,5682.420664028823,easy
449,5689.457756984233,easy
450,5686.382947990298,easy
451,5688.091623097658,easy
452,5687.025026956201,easy
453,5685.269282788037,easy
454,5681.731668390334,easy
455,5684.7429379180085,easy
456,5685.057432878018,easy
457,5680.769376768172,easy
458,5682.4984231799845,easy
459,5683.592274278403,easy
460,5676.503488545119,easy
461,5678.029677794874,easy
462,5680.328094860912,easy
463,5682.482963235676,easy
464,5677.857021987438,easy
465,5678.666090853512,easy
466,5675.440869222582,easy
467,5675.911124417186,easy
468,5677.384302476048,easy
469,5677.893132041394,easy
470,5676.4336093842985,easy
471,5676.287165491283,easy
472,5680.812241262198,easy
473,5678.612178111076,easy
474,5682.206240247189,easy
475,5677.693478155136,easy
476,5674.123816961051,easy
477,5675.7596103116875,easy
478,5683.825695836544,easy
479,5679.119361998141,easy
480,5678.224114647508,easy
481,5675.466030529142,easy
482,5674.571054491401,easy
483,5676.098381529748,easy
484,5678.089867424966,easy
485,5677.461505189538,easy
486,5678.551921589672,easy
487,5677.115624305606,easy
488,5677.225412642956,easy
489,5676.211756953598,easy
490,5675.5178065940745,easy
491,5675.467027905583,easy
492,5675.620023602247,easy
493,5676.174141161143,easy
494,5676.2502982765445,easy
495,5675.595191946626,easy
496,5674.643575182557,easy
497,5675.184878852964,easy
498,5673.567993493379,easy
499,5674.02161371708,easy
500,5674.665231713653,easy
501,5674.95389419198,easy
502,5675.4494971379645,easy
503,5676.437115289271,easy
504,5674.292186456918,easy
505,5674.775807963311,easy
506,5676.619196702541,easy
507,5678.16897123456,easy
508,5674.982280923426,easy
509,5673.524952514469,easy
510,5673.57760874033,easy
511,5674.6806555509565,easy
512,5677.634858196974,easy
513,5673.945435704291,easy
514,5674.7176344230775,easy
515,5675.809934097529,easy
516,5674.394426687062,easy
517,5674.960858938098,easy
518,5673.565502968431,easy
519,5674.9009072437875,easy
520,5674.178459070624,easy
521,5674.090220655501,easy
522,5675.478207555413,easy
523,5672.267667311429,easy
524,5674.099785870314,easy
525,5674.255171115697,easy
526,5673.02260390073,easy
527,5673.222529308498,easy
528,5673.8011170685295,easy
529,5673.914037820698,easy
530,5673.707453350723,easy
531,5673.612601183354,easy
532,5674.324639904499,easy
533,5673.404692587257,easy
534,5674.003235727548,easy
535,5674.572049289942,easy
536,5673.71003484875,easy
537,5675.57096990347,easy
538,5672.7881862610575,easy
539,5673.484908632934,easy
540,5674.509372350574,easy
541,5675.025841698051,easy
542,5674.112904538214,easy
543,5674.819253499807,easy
544,5673.355785396695,easy
545,5673.290229302645,easy
546,5673.5485758617515,easy
547,5673.722897671164,easy
548,5673.907348352671,easy
549,5673.686063057185,easy
550,5673.789063367248,easy
551,5674.484444825352,easy
552,5673.683688986302,easy
553,5672.434866605699,easy
554,5673.5555745467545,easy
555,5675.086369302868,easy
556,5673.003380064666,easy
557,5674.289301159977,easy
558,5675.689250208437,easy
559,5673.206354147196,easy
560,5673.958870398998,easy
561,5673.624432687462,easy
562,5673.093011237681,easy
563,5674.97055503428,easy
564,5671.973463007807,easy
565,5675.505068241061,easy
566,5674.287957444787,easy
567,5674.93116812259,easy
568,5674.404412527382,easy
569,5674.518348559737,easy
570,5672.94677463919,easy
571,5674.633135174216,easy
572,5673.856173034012,easy
573,5674.812105162441,easy
574,5674.847415624559,easy
575,5673.457439437509,easy
576,5674.131806318462,easy
577,5675.578547145426,easy
578,5673.64286827594,easy
579,5675.793950200081,easy
580,5675.826590271295,easy
581,5673.617505656183,easy
582,5674.258639520407,easy
583,5675.352312538027,easy
584,5674.299303865434,easy
585,5675.723859499395,easy
586,5673.952078782022,easy
587,5674.069519785046,easy
588,5673.584568352998,easy
589,5674.30333456546,easy
590,5674.922975635528,easy
591,5671.908598718046,easy
592,5675.6043697133655,easy
593,5674.6699404433375,easy
594,5673.641015596687,easy
595,5675.215478470922,easy
596,5674.531860224903,easy
597,5673.184444487095,easy
598,5673.011709773541,easy
599,5675.231511047484,easy
