,elbo,segment
529,5095.388927733898,2
530,5064.42088918984,2
531,5040.942991560698,2
532,5059.47683840394,2
533,5103.682972103357,2
534,5078.266396075487,2
535,5084.010033643246,2
536,5044.431838226318,2
537,5040.686118009687,2
538,5056.786612677574,2
539,5036.318242689967,2
540,5047.3779545784,2
541,5045.544343334437,2
542,5053.988740766048,2
543,5034.036218559742,2
544,5017.82735954523,2
545,5019.959557780623,2
546,5044.829745590687,2
547,5043.071641856432,2
548,5040.597025722265,2
549,5052.499722248315,2
550,5048.891959995031,2
551,5036.790613895655,2
552,5027.66163559556,2
553,5049.767190402747,2
554,5042.515740942956,2
555,5038.003540277481,2
556,5031.925855022669,2
557,5031.729625314474,2
558,5024.956909775734,2
559,5029.090663886071,2
560,5032.900833636522,2
561,5025.277697139979,2
562,5020.059794518352,2
563,5033.0189333021635,2
564,5033.5831321716305,2
565,5020.95184583068,2
566,5024.766879731416,2
567,5015.042874485254,2
568,5005.213086622954,2
569,5025.705502969026,2
570,5081.492572349311,2
571,4998.20696502328,2
572,4993.047378760577,2
573,4995.921511691809,2
574,4996.185716336965,2
575,4998.510030865669,2
576,4994.127512282133,2
577,5023.0271040737625,2
578,5001.351471441984,2
579,5004.72608550787,2
580,5002.473246717454,2
581,5010.033437907696,2
582,5002.9399015784265,2
583,4983.5168884933,2
584,4988.83847039938,2
585,5029.010685259104,2
586,4990.072002774477,2
587,4984.943283194304,2
588,5011.5098435819145,2
589,5002.746633118391,2
590,5003.544131559133,2
591,5038.070264208317,2
592,4999.253804567456,2
593,4989.046349871159,2
594,4982.918345278502,2
595,4997.40184417367,2
596,5007.915726035833,2
597,4991.833996373414,2
598,4996.778955018521,2
599,4977.4460245370865,2
